title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Investigating interaction modes and user agency in human-llm collaboration for domain-specific data analysis,J Guo; V Mohanty; JH Piazentin Ono; H Hao,2024,Extended abstracts of …,"on the user’s actions like code execution to achieve the result. In contrast, LLM agents such  as ChatGPT Code Interpreter execute the  Besides user agency on the code execution level,",https://dl.acm.org/doi/abs/10.1145/3613905.3651042,https://dl.acm.org/doi/full/10.1145/3613905.3651042,34,"/scholar?cites=11440037475901678384&as_sdt=5,33&sciodt=0,33&hl=en"
Autop2c: An llm-based agent framework for code repository generation from multimodal content in academic papers,Z Lin; Y Shen; Q Cai; H Sun; J Zhou; M Xiao,2025,arXiv preprint arXiv …,"LLM have demonstrated their capabilities in code generation tasks, evolving from simple   Models like CodeGen [43] have pioneered multistep program synthesis that improves the",https://arxiv.org/abs/2504.20115,https://arxiv.org/pdf/2504.20115?,17,"/scholar?cites=16400201445159318808&as_sdt=5,33&sciodt=0,33&hl=en"
Regal: Refactoring programs to discover generalizable abstractions,E Stengel-Eskin; A Prasad; M Bansal,2024,arXiv preprint arXiv:2401.16467,"To strike this balance in LLM-based program synthesis, we propose Refactoring for  Generalizable Abstraction Learning (REGAL). REGAL refines abstractions iteratively by refactoring",https://arxiv.org/abs/2401.16467,https://arxiv.org/pdf/2401.16467,25,"/scholar?cites=17392610968844841878&as_sdt=5,33&sciodt=0,33&hl=en"
OPeMer: One-Shot LLM Prompting and Execution-Driven Multimodal Explainable Reasoning,Z Zhou; D Xue; S Qian,2025,2025 IEEE International Conference on …,-driven framework that orchestrates LLM prompting and code execution in a unified loop.   a structured representation consumable by the LLM in subsequent prompts. These execution,https://ieeexplore.ieee.org/abstract/document/11391906/,,0,
AdaEvolve: Adaptive LLM driven zeroth-order optimization,M Cemri; S Agrawal; A Gupta; S Liu; A Cheng,2026,arXiv preprint arXiv …,We formalize LLM-driven program synthesis as a hierarchical optimization problem. The  objective is to maximize a fitness function F : P → R over a discrete space of executable,https://arxiv.org/abs/2602.20133,https://arxiv.org/pdf/2602.20133,1,"/scholar?cites=2078387724104072975&as_sdt=5,33&sciodt=0,33&hl=en"
Iterative Proof-Driven Development LLM Prompt,A Bakharia,2025,Companion Proceedings of the ACM on Web …,"LLM environments further expands these capabilities, allowing users to offload code execution   prompt engineering technique that systematically guides an LLM to decompose, test (or",https://dl.acm.org/doi/abs/10.1145/3701716.3717811,https://dl.acm.org/doi/pdf/10.1145/3701716.3717811,2,"/scholar?cites=11230637476235183759&as_sdt=5,33&sciodt=0,33&hl=en"
The empirical impact of data sanitization on language models,A Pal; R Bhargava; K Hinsz; J Esterhuizen,2024,arXiv preprint arXiv …,GenAI Datasets: We include the following recently released datasets that are used to  benchmark modern large language model (LLM) performances in our analysis: Discrete reasoning,https://arxiv.org/abs/2411.05978,https://arxiv.org/pdf/2411.05978,8,"/scholar?cites=13375447606150292733&as_sdt=5,33&sciodt=0,33&hl=en"
Copilot arena: A platform for code llm evaluation in the wild,W Chi; V Chen; AN Angelopoulos; WL Chiang,2025,arXiv preprint arXiv …,"In this work, we focus on evaluating LLM-based coding assistants. Despite the popularity of   Traditional ML benchmarks evaluate LLM capabilities by measuring how well a model can",https://arxiv.org/abs/2502.09328,https://arxiv.org/pdf/2502.09328,20,"/scholar?cites=3229167444522934279&as_sdt=5,33&sciodt=0,33&hl=en"
Jailbreaks using non-standard unicode characters on large language models,JS Daniel; A Pal,2025,Data Science & Exploration in Artificial …,"Researchers use techniques such as prompt injection to manipulate an LLM into following  user- This study investigates LLM vulnerabilities by using non-standard Unicode characters,",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003589273-14/jailbreaks-using-non-standard-unicode-characters-large-language-models-johan-daniel-anand-pal,,0,
Prompt infection: Llm-to-llm prompt injection within multi-agent systems,D Lee; M Tiwari,2024,arXiv preprint arXiv:2410.07283,"We introduce Prompt Infection, a novel attack that enables LLM-to-LLM prompt injection. In   information and pass it to agents with code execution capabilities, which can then send the",https://arxiv.org/abs/2410.07283,https://arxiv.org/pdf/2410.07283?,103,"/scholar?cites=3595357542329024359&as_sdt=5,33&sciodt=0,33&hl=en"
Agent laboratory: Using llm agents as research assistants,S Schmidgall; Y Su; Z Wang; X Sun; J Wu,2025,Findings of the …,"introduce Agent Laboratory, an autonomous LLMbased framework capable of completing   /EDIT), code execution (with compilation checks/repairs), program scoring (LLM reward model",https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.320.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.320.pdf,272,"/scholar?cites=4767352146123632588&as_sdt=5,33&sciodt=0,33&hl=en"
TaleDiffusion: Multi-Character Story Generation with Dialogue Rendering,A Banerjee; J LladÃģs; U Pal; A Dutta,2025,arXiv preprint arXiv:2509.04123,"Given a story, we use a pre-trained LLM to generate per-frame descriptions, character  details, and dialogues via in-context learning, followed by a bounded attention-based per-box",https://arxiv.org/abs/2509.04123,,1,"/scholar?cites=7788339201616282741&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Security and Safety: Insights from Homotopy-Inspired Prompt Obfuscation,LE Lazo Vera; H Jelodar; R Razavi-Far,2026,AI,Code Generation Methods Using LLM Code generation or program synthesis refers to the   The philosophy behind this is essentially that program synthesis generates an implementation,https://www.mdpi.com/2673-2688/7/3/83,https://www.mdpi.com/2673-2688/7/3/83,0,
Do Privacy Mechanisms Enable Cheap Verifiable Inference of LLMs? An Initial Exploration,A Pal; L Zahran; W Gvozdjak; S Alluri; A Potti,NA,NA,"a method for performing private LLM 8 inference, one can  of which leverage privacy-preserving  LLM inference in order to  privacy 14 and verifiability in the domain of LLM inference.",https://openreview.net/forum?id=VWo9K5uXqe,https://openreview.net/pdf?id=VWo9K5uXqe,0,
Self-evaluation and self-prompting to improve the reliability of LLMs,A Piché; A Milios; D Bahdanau; C Pal,2024,ICLR 2024 Workshop on …,The resulting biography is then scored via a larger LLM (LLaMA 2 70B Chat in our case)  having access to the text of the Wikipedia entry. Passages are retrieved with GTR-Large (Ni et al,https://openreview.net/forum?id=IwB45cjqC8,https://openreview.net/pdf?id=IwB45cjqC8,7,"/scholar?cites=8855287763531578293&as_sdt=5,33&sciodt=0,33&hl=en"
Generative Floor Plan Design with LLMs via Reinforcement Learning with Verifiable Rewards,; GY Luo; C Beckham; F Golemo; C Pal,NA,… Artificial Intelligence for …,We introduce a text-based floor plan generation approach that fine-tunes a large language  model (LLM) on real plans and then applies reinforcement learning with verifiable rewards (,https://openreview.net/forum?id=ZMmDwqjQN9,https://openreview.net/pdf?id=ZMmDwqjQN9,0,
SearchRAG: can search engines be helpful for LLM-based medical question answering?,Y Shi; T Yang; C Chen; Q Li; T Liu; X Li,2025,arXiv preprint arXiv …,Our approach first utilizes an LLM to generate a large and  By measuring the LLM’s  uncertainty reduction when  that bridges the gap between LLM capabilities and search engine,https://arxiv.org/abs/2502.13233,https://arxiv.org/pdf/2502.13233,18,"/scholar?cites=3934935340023529550&as_sdt=5,33&sciodt=0,33&hl=en"
Universal self-consistency for large language model generation,X Chen; R Aksitov; U Alon; J Ren; K Xiao; P Yin,2023,arXiv preprint arXiv …,"LLM selects the response where each of the predicted entities appears most frequently among  the candidate outputs. In Section 4, we further show that LLM  not utilize code execution to",https://arxiv.org/abs/2311.17311,https://arxiv.org/pdf/2311.17311,236,"/scholar?cites=2289617893771720213&as_sdt=5,33&sciodt=0,33&hl=en"
CPUX: Cognitive Execution Paths Without Hidden Logic—Logic Through Perception,P Pal,2025,Authorea Preprints,"Section 6 discusses LLM integration. Section 7 introduces CPUX for social computing   CPUX’s plain-language pulses provide natural LLM interface ,we shall bring as part of the",https://www.authorea.com/doi/pdf/10.22541/au.176496709.91969480,https://www.authorea.com/doi/pdf/10.22541/au.176496709.91969480,0,
Mathconstruct: Challenging llm reasoning with constructive proofs,M Balunović; J Dekoninck; N Jovanović; I Petrov,2025,arXiv preprint arXiv …,"Code execution To safely execute untrusted LLM code, we conducted all experiments within  a lightweight Docker container. Any generated code was executed on a single core of an",https://arxiv.org/abs/2502.10197,https://arxiv.org/pdf/2502.10197,13,"/scholar?cites=1831701110656592905&as_sdt=5,33&sciodt=0,33&hl=en"
FlexiGrader: an LLM-based personalized autograder to enable flexible and open-ended creative exploration in CS1,A Frias; A Pandey; S Krishnakumar,2025,2025 ASEE Annual Conference …,"2.4 Code execution framework We design a code execution  framework, we employ an  LLM to analyze the imports in the  Our goal with the code execution framework is to develop a",https://peer.asee.org/flexigrader-an-llm-based-personalized-autograder-to-enable-flexible-and-open-ended-creative-exploration-in-cs1,https://peer.asee.org/56580.pdf,2,"/scholar?cites=12785782614523699247&as_sdt=5,33&sciodt=0,33&hl=en"
Sok: Understanding vulnerabilities in the large language model supply chain,S Wang; Y Zhao; Z Liu; Q Zou; H Wang,2025,arXiv preprint arXiv:2502.12497,"These weaknesses not only compromise the integrity of the LLM workflows but also expose  the broader system to potential attacks, including unauthorized access and code execution.",https://arxiv.org/abs/2502.12497,https://arxiv.org/pdf/2502.12497,23,"/scholar?cites=13247165993236920326&as_sdt=5,33&sciodt=0,33&hl=en"
MedAgentGym: A Scalable Agentic Training Environment for Code-Centric Reasoning in Biomedical Data Science,R Xu; Y Zhuang; Y Zhong; Y Yu; Z Wang,2025,arXiv preprint arXiv …,", we compare LLM-generated code execution outputs with  language for agent-code  execution due to its modular design  LLM outputs to JSON, facilitating seamless code execution,",https://arxiv.org/abs/2506.04405,https://arxiv.org/pdf/2506.04405,1,"/scholar?cites=4047307554804455996&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-optira: Llm-driven optimization of resource allocation for non-convex problems in wireless communications,X Peng; Y Liu; Y Cang; C Cao; M Chen,2025,arXiv preprint arXiv:2505.02091,"To address this issue, we propose LLM-OptiRA, the first  LLM-OptiRA not only simplifies  problem-solving by reducing  Experimental results show that LLM-OptiRA achieves an execution",https://arxiv.org/abs/2505.02091,https://arxiv.org/pdf/2505.02091?,10,"/scholar?cites=9061455958298420787&as_sdt=5,33&sciodt=0,33&hl=en"
"AfriMed-QA: A Pan-African, multi-specialty, medical question-answering benchmark dataset",C Nimo; T Olatunji; AT Owodunni,2025,Proceedings of the …,underrepresented in LLM training and evaluation; and (2) expand healthcare LLM benchmark  datasets to include African consumer/patient-based queries. This enables LLM training,https://aclanthology.org/2025.acl-long.96/,https://aclanthology.org/2025.acl-long.96.pdf,11,"/scholar?cites=16168403765237830429&as_sdt=5,33&sciodt=0,33&hl=en"
Scaling graph chain-of-thought reasoning: A multi-agent framework with efficient llm serving,C Huan; Z Meng; Y Liu; Z Yang; Y Zhu; Y Yun,2025,arXiv preprint arXiv …,"However, this optimization increases code execution errors, as the LLM now synthesizes  full code snippets rather than selecting from a predefined set of graphinteraction functions.",https://arxiv.org/abs/2511.01633,https://arxiv.org/pdf/2511.01633,4,"/scholar?cites=7667605145414239675&as_sdt=5,33&sciodt=0,33&hl=en"
The promise of rl for autoregressive image editing,; JA Rodriguez; S Rajeswar; S Reddy; C Pal,2025,arXiv preprint arXiv …,"We find RL combined with a large multi-modal LLM verifier to be the most effective of these  strategies. As a result, we release EARL: Editing with Autoregression and RL, a strong RL-",https://arxiv.org/abs/2508.01119,https://arxiv.org/pdf/2508.01119,3,"/scholar?cites=14852078248634502182&as_sdt=5,33&sciodt=0,33&hl=en"
Incoherent Beliefs & Inconsistent Actions in Large Language Models,A Pal; T Kitanovski; A Liang; A Potti,2025,arXiv preprint arXiv …,"In this work, we examine two critical components of LLM  Our results highlight the  difficulties of predicting LLM  We further find undesirable LLM behaviors whose incidences we",https://arxiv.org/abs/2511.13240,https://arxiv.org/pdf/2511.13240,1,"/scholar?cites=13645547698372838115&as_sdt=5,33&sciodt=0,33&hl=en"
AI-Enhanced High-Altitude Air Quality Monitoring for Industrial Pollution Control,AR Chowdhury; R Rateria; R Pal; S Maji; SK Mahato,NA,NA,The core novelty of our approach lies in the integration of a Large Language Model (LLM)  for contextual data interpretation and decision support. While raw sensor data can indicate,https://www.researchgate.net/profile/Roshan-Rateria/publication/393890674_AI-Enhanced_High-Altitude_Air_Quality_Monitoring_for_Industrial_Pollution_Control/links/687f0afb1a77b36b5b047b30/AI-Enhanced-High-Altitude-Air-Quality-Monitoring-for-Industrial-Pollution-Control.pdf,https://www.researchgate.net/profile/Roshan-Rateria/publication/393890674_AI-Enhanced_High-Altitude_Air_Quality_Monitoring_for_Industrial_Pollution_Control/links/687f0afb1a77b36b5b047b30/AI-Enhanced-High-Altitude-Air-Quality-Monitoring-for-Industrial-Pollution-Control.pdf,0,
Geocoder: Solving geometry problems by generating modular code through vision-language models,; A Dalmia; M Kazemi; A Zouaq; C Pal,2025,Findings of the …,"by CoT few-shot prompting an LLM skilled in code generation, using  As illustrated in figure  2, we start by prompting a large LLM to generate  We call this model our teacher LLM. We",https://aclanthology.org/2025.findings-naacl.410/,https://aclanthology.org/2025.findings-naacl.410.pdf,9,"/scholar?cites=1764605741343309770&as_sdt=5,33&sciodt=0,33&hl=en"
IndicClaimBuster: A Multilingual Claim Verification Dataset,P Pal; SK Jana; D Das,2025,Proceedings of the 14th International Joint …,"of evidence, two LLM-generated and one manually curated. Additionally, a separate attempt  was conducted to generate refuted claims by employing an LLM. We further develop two",https://aclanthology.org/2025.ijcnlp-long.133/,https://aclanthology.org/2025.ijcnlp-long.133.pdf,0,
Data interpreter: An llm agent for data science,S Hong; Y Lin; B Liu; B Liu; B Wu; C Zhang,2025,Findings of the …,"Large Language Model (LLM)-based agents have excelled  Current LLM-based agents  struggle with non-linear  In this paper, we introduce Data Interpreter, an LLM-based agent that",https://aclanthology.org/2025.findings-acl.1016/,https://aclanthology.org/2025.findings-acl.1016.pdf,237,"/scholar?cites=12702940737697282808&as_sdt=5,33&sciodt=0,33&hl=en"
Arcmemo: Abstract reasoning composition with lifelong llm memory,M Ho; C Si; Z Feng; F Yu; Y Yang; Z Liu; Z Hu,2025,arXiv preprint arXiv …,"From this analogy, our Program Synthesis (PS) format frames concepts as types, structures,  and routines. The primary feature is that each of these concepts are parameterized.",https://arxiv.org/abs/2509.04439,https://arxiv.org/pdf/2509.04439?,11,"/scholar?cites=3159087517832819936&as_sdt=5,33&sciodt=0,33&hl=en"
Llm critics help catch llm bugs,N McAleese; RM Pokorny; JFC Uribe,2024,arXiv preprint arXiv …,"bugs, making them harder to find both for the research team and for LLM critics. We updated  the LLM critic available to contractors twice throughout data collection; much of the training",https://arxiv.org/abs/2407.00215,https://arxiv.org/pdf/2407.00215?,145,"/scholar?cites=4731173620261154484&as_sdt=5,33&sciodt=0,33&hl=en"
The Impact of Prompting Techniques on the Security of the LLMs and the Systems to Which They Belong,T Ivănușcă; CI Irimia,2024,Applied Sciences,"PaL proposes a method in which we let the LLM perform the natural language  that using  PaL, it can outperform much larger models like PaLM-540B using CoT prompting. The PaL",https://www.mdpi.com/2076-3417/14/19/8711,https://www.mdpi.com/2076-3417/14/19/8711,2,"/scholar?cites=11999685405654832615&as_sdt=5,33&sciodt=0,33&hl=en"
Opening the ai black box: Distilling machine-learned algorithms into code,EJ Michaud; I Liao; V Lad; Z Liu; A Mudide,2024,Entropy,"highly complementary to LLM-based program synthesis with GPT- not to outcompete other  program synthesis methods, but instead  Whereas LLM-based methods have the advantage of",https://www.mdpi.com/1099-4300/26/12/1046,https://www.mdpi.com/1099-4300/26/12/1046,3,"/scholar?cites=18093236536668398577&as_sdt=5,33&sciodt=0,33&hl=en"
A performance study of llm-generated code on leetcode,T Coignion; C Quinton; R Rouvoy,2024,Proceedings of the 28th international …,"performance, irrespective of the adopted LLM. We also find that LLMs  to a better understanding  of LLM capabilities in code  In the same way, we also study if an LLM that is very good at",https://dl.acm.org/doi/abs/10.1145/3661167.3661221,https://dl.acm.org/doi/fullHtml/10.1145/3661167.3661221,147,"/scholar?cites=17067347383554722884&as_sdt=5,33&sciodt=0,33&hl=en"
Tagging-Augmented Generation: Assisting Language Models in Finding Intricate Knowledge In Long Contexts,A Pal; K Hovsepian; T Guo; M Zhao,2025,Proceedings of the …,"More specifically, we give an LLM a score of 1 as long as the generated response contains  the golden answer, else 0. Furthermore, we conduct our experiments using context lengths of",https://aclanthology.org/2025.emnlp-industry.153/,https://aclanthology.org/2025.emnlp-industry.153.pdf,0,
Learn to code sustainably: An empirical study on llm-based green code generation,T Vartziotis; I Dellatolas; G Dasoulas; M Schmidt,2024,arXiv preprint arXiv …,"e) Memory Usage: To monitor the memory usage of the generated code execution, we  use the Python package tracemalloc, a built-in memory profiler allowing to trace memory",https://arxiv.org/abs/2403.03344,https://arxiv.org/pdf/2403.03344,26,"/scholar?cites=16709195007720115414&as_sdt=5,33&sciodt=0,33&hl=en"
An Attack to Break Permutation-Based Private Third-Party Inference Schemes for LLMs,; L Zahran; E Choi; A Potti; M Goldblum; A Pal,2025,arXiv preprint arXiv …,"We discuss the key assumptions required for our attack, and discover that LLM hidden states  strongly satisfy the property of various forms of non-collision which enable the high success",https://arxiv.org/abs/2505.18332,https://arxiv.org/pdf/2505.18332,2,"/scholar?cites=3760613119820101522&as_sdt=5,33&sciodt=0,33&hl=en"
Apilot: Improving the security and usability of llm code suggestions via outdated api mitigation,W Bai; K Xuan; P Huang; Q Wu; J Wen,2025,2025 IEEE Annual …,"To address this issue, we study the problem of LLM recommending outdated APIs and   Interestingly, while enhancing security, APILOT also improves the usability of LLM-generated",https://ieeexplore.ieee.org/abstract/document/11391724/,,1,"/scholar?cites=9576804862955789764&as_sdt=5,33&sciodt=0,33&hl=en"
Your fix is my exploit: Enabling comprehensive DL library API fuzzing with large language models,K Zhang; S Wang; J Han; X Zhu; X Li; S Wang,2025,arXiv preprint arXiv …,"Despite their high potential, we find that emerging LLM-based fuzzers are less optimal for   advanced program synthesis techniques. Recent advances in LLM-based program synthesis",https://arxiv.org/abs/2501.04312,https://arxiv.org/pdf/2501.04312,15,"/scholar?cites=2718834990288132777&as_sdt=5,33&sciodt=0,33&hl=en"
Giraffe: Adventures in expanding context lengths in llms,A Pal; D Karkhanis; M Roberts; S Dooley,2023,arXiv preprint arXiv …,"However, the retrieval task is a somewhat artificial construct which the LLM will likely not  have seen during training, so we also include question answering to replicate more real-world",https://arxiv.org/abs/2308.10882,https://arxiv.org/pdf/2308.10882,52,"/scholar?cites=12904757754921170667&as_sdt=5,33&sciodt=0,33&hl=en"
Transductively Informed Inductive Program Synthesis,J Zenkner; T Sesterhenn; C Bartelt,2025,arXiv preprint arXiv:2505.14744,"We evaluate TIIPS on two widely studied program synthesis domains: string and list  to  ExeDec’s LLM extension. Nevertheless, prior work indicates that LLMbased transductive and",https://arxiv.org/abs/2505.14744,https://arxiv.org/pdf/2505.14744?,1,"/scholar?cites=8196534315991137022&as_sdt=5,33&sciodt=0,33&hl=en"
Proposal: ICLR 2025 Workshop on Building Trust in Language Models and Applications,M Goldblum; R Narayanam; B An; S Pal,NA,ICLR 2025 Workshop …,"LLM interactions, or proposes legal or regulatory frameworks for ensuring safety. Therefore,  a workshop on LLM  fledged systems but also on individual LLM behaviors, for example bias",https://openreview.net/forum?id=IiTBRBNAwL,https://openreview.net/pdf?id=IiTBRBNAwL,0,
Isolategpt: An execution isolation architecture for llm-based agentic systems,Y Wu; F Roesner; T Kohno; N Zhang; U Iqbal,2024,arXiv preprint arXiv …,"the utility of LLM-based systems. 1) LLM apps architecture: The exact LLM application   code, makes LLM-based systems vulnerable to remote code execution (RCE) attacks [31].",https://arxiv.org/abs/2403.04960,https://arxiv.org/pdf/2403.04960,65,"/scholar?cites=5724991464492422897&as_sdt=5,33&sciodt=0,33&hl=en"
Extracting Numeric Assertions from Text,A Parajuli; K Pal,2025,Proceedings of the 14th International Joint …,"While fine-tuned GPT 3.5 built on a LLM with ≈ 175 billion parameters, we consider a  comparatively smaller LLM with 108 million parameters only. Our proposed models are trained",https://aclanthology.org/2025.findings-ijcnlp.123/,https://aclanthology.org/2025.findings-ijcnlp.123.pdf,0,
debug-gym: A text-based environment for interactive debugging,X Yuan; MM Moss; CE Feghali; C Singh,2025,arXiv preprint arXiv …,"• In Section 3, we introduce three LLM-based agents that have  faced by LLM-based agents  using interactive tools.  Program synthesis has advanced by leveraging LLMs to enhance",https://arxiv.org/abs/2503.21557,https://arxiv.org/pdf/2503.21557?,10,"/scholar?cites=2735400099065403546&as_sdt=5,33&sciodt=0,33&hl=en"
ReviewerToo: Should AI Join The Program Committee? A Look At The Future of Peer Review,G Sahu; H Larochelle; L Charlin; C Pal,2025,arXiv preprint arXiv:2510.08867,"We assess the quality of review text through LLM-based judgments. We conduct largescale  pairwise comparisons where a held-out LLM acts as the judge. For each paper, two reviews",https://arxiv.org/abs/2510.08867,https://arxiv.org/pdf/2510.08867?,2,"/scholar?cites=6355147210044933151&as_sdt=5,33&sciodt=0,33&hl=en"
"… Naidu, Chinmay Hegde, Yann LeCun, Tom Goldstein, Willie Neiswanger, and Micah Goldblum. Livebench: A challenging, contamination-limited LLM …",C White; S Dooley; M Roberts; A Pal; B Feuer; S Jain,NA,NA,,,,96,"/scholar?cites=12249208494562996721&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-empowered knowledge graph construction: A survey,H Bian,2025,arXiv preprint arXiv:2510.20345,Large Language Model (LLM)-driven knowledge extraction have evolved along two principal   the conceptual landscape of contemporary research in LLM-based knowledge extraction.,https://arxiv.org/abs/2510.20345,https://arxiv.org/pdf/2510.20345,9,"/scholar?cites=15215033944448164854&as_sdt=5,33&sciodt=0,33&hl=en"
Heurigym: An agentic benchmark for llm-crafted heuristics in combinatorial optimization,H Chen; Y Wang; Y Cai; H Hu; J Li; S Huang,2025,arXiv preprint arXiv …,"HeuriGym empowers LLMs to propose heuristics, receive evaluative feedback via code  execution, and iteratively refine their solutions. We evaluate nine state-of-the-art models on nine",https://arxiv.org/abs/2506.07972,https://arxiv.org/pdf/2506.07972?,5,"/scholar?cites=16789304046681409230&as_sdt=5,33&sciodt=0,33&hl=en"
Sandboxeval: Towards securing test environment for untrusted code,R Rabin; J Hostetler; S McGregor; B Weir,2025,arXiv preprint arXiv …,"To address this, we propose a test suite containing test cases from 51 malicious code  execution scenarios that an LLM assessor may encounter while evaluating LLMs for potential",https://arxiv.org/abs/2504.00018,https://arxiv.org/pdf/2504.00018?,8,"/scholar?cites=10313085894694577876&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating llm-based agents for multi-turn conversations: A survey,S Guan; J Wang; J Bian; B Zhu; JG Lou,2026,ACM Transactions on …,"This survey examines evaluation methods for large language model (LLM)-based agents  in multi-turn conversational settings. Using a PRISMA-inspired framework, we systematically",https://dl.acm.org/doi/abs/10.1145/3793671,https://dl.acm.org/doi/pdf/10.1145/3793671,32,"/scholar?cites=8185088439609622524&as_sdt=5,33&sciodt=0,33&hl=en"
CraftSVG: Multi-Object Text-to-SVG Synthesis via Layout Guided Diffusion,; N Mathur; J Llados; U Pal,2026,Proceedings of the …,"Utilizing a pre-trained LLM for layout generation from text prompts via iterative in-context  learning, CraftSVG introduces a technique for producing masked latent in specified bounding",https://openaccess.thecvf.com/content/WACV2026/html/Banerjee_CraftSVG_Multi-Object_Text-to-SVG_Synthesis_via_Layout_Guided_Diffusion_WACV_2026_paper.html,,0,
Docedit-v2: Document structure editing via multimodal llm grounding,M Suri; P Mathur; F Dernoncourt; R Jain,2024,Proceedings of the …,(2) LLM-based Command Reformulation prompting to tailor edit commands originally  intended  Prior work has also explored LLM program synthesis to compose vision-and-language,https://aclanthology.org/2024.emnlp-main.867/,https://aclanthology.org/2024.emnlp-main.867.pdf,8,"/scholar?cites=2072335397872875685&as_sdt=5,33&sciodt=0,33&hl=en"
Revisiting reinforcement learning for llm reasoning from a cross-domain perspective,Z Cheng; S Hao; T Liu; F Zhou; Y Xie; F Yao,2025,arXiv preprint arXiv …,"approach to improve large language model (LLM) reasoning, yet  findings in RL for LLM  reasoning and observe significant  SFT with code execution prediction tasks to enhance LLM",https://arxiv.org/abs/2506.14965,https://arxiv.org/pdf/2506.14965,34,"/scholar?cites=17275967440003580951&as_sdt=5,33&sciodt=0,33&hl=en"
Polymer: Development workflows as software,D Parthasarathy; Y Yu; ET Barr,2025,Proceedings of the 33rd ACM …,", and leveraging the skeleton key LLM, spapicoder1 (Listing 2) bypasses manual coordination  and automates endpoint implementation by treating it as a case of program synthesis.",https://dl.acm.org/doi/abs/10.1145/3696630.3728494,https://dl.acm.org/doi/pdf/10.1145/3696630.3728494,1,"/scholar?cites=16165464050215371434&as_sdt=5,33&sciodt=0,33&hl=en"
Acceptability and usability of a socially assistive robot integrated with a large language model for enhanced human-robot interaction in a geriatric care institution …,L Blavette; S Dacunha; X Alameda-Pineda,2025,JMIR Human …,"assistive humanoid robot developed by PAL Robotics. ARI was  the integration of a large  language model (LLM) in wave 2,  notably the integration of an LLM, led to measurable gains in",https://humanfactors.jmir.org/2025/1/e76496/,https://humanfactors.jmir.org/2025/1/e76496/,11,"/scholar?cites=17464939334793955433&as_sdt=5,33&sciodt=0,33&hl=en"
Benchagents: Automated benchmark creation with agent interaction,N Butt; V Chandrasekaran; N Joshi; B Nushi,2024,ICLR 2025 Workshop …,BENCHAGENTS follows a hybrid LLM and code execution approach to support automation.   code is generated by an LLM) while others are more easily managed through LLM calls. An,https://openreview.net/forum?id=Xh6S3X3enu,https://openreview.net/pdf?id=Xh6S3X3enu,19,"/scholar?cites=819982849173408900&as_sdt=5,33&sciodt=0,33&hl=en"
OntoRAG: Enhancing question-answering through automated ontology derivation from unstructured knowledge bases,Y Tiwari; OA Lone; M Pal,2025,arXiv preprint arXiv:2506.00664,This approach has become a cornerstone for improving LLM- into manageable units for  LLM processing while preserving  An upper length limit ensures compatibility with LLM context,https://arxiv.org/abs/2506.00664,https://arxiv.org/pdf/2506.00664?,6,"/scholar?cites=8804974561060530472&as_sdt=5,33&sciodt=0,33&hl=en"
Unlearning Isn't Invisible: Detecting Unlearning Traces in LLMs from Model Outputs,Y Chen; S Pal; Y Zhang; Q Qu; S Liu,2025,arXiv preprint arXiv:2506.14003,"In addition to known robustness challenges, this work reveals a new vulnerability in LLM  unlearning: unlearning trace detection, the ability to reverse-engineer whether a model has",https://arxiv.org/abs/2506.14003,https://arxiv.org/pdf/2506.14003,5,"/scholar?cites=9428876181420355145&as_sdt=5,33&sciodt=0,33&hl=en"
"Towards Inclusive Fact-Checking: Claim Verification in English, Hindi, Bengali, and Code-Mixed Languages",P Pal; SK Jana; A Majumdar,2025,Computación y Sistemas,"To remove the bias from the annotator’s mind when choosing the best evidence based  on LLM models, we anonymized the evidence generated by each LLM model. The following",https://cys.cic.ipn.mx/index.php/CyS/article/view/5914,https://cys.cic.ipn.mx/index.php/CyS/article/download/5914/4057,0,
Stress detection through prompt engineering with a general-purpose LLM,N Esmi; A Shahbahrami; Y Nabati; B Rezaei,2025,Acta Psychologica,"Advancements in large language models (LLMs) have opened new avenues for mental  health monitoring through social media analysis. In this study, we present an iterative prompt",https://www.sciencedirect.com/science/article/pii/S0001691825007759,https://www.sciencedirect.com/science/article/pii/S0001691825007759,2,"/scholar?cites=7633250500322537111&as_sdt=5,33&sciodt=0,33&hl=en"
Towards large language model (llm) forensics using llm-based invocation log analysis,M Chernyshev; Z Baig; RRM Doss,2023,… of the 1st ACM Workshop on Large …,"For example, a similar approach could be applied to achieve remote code execution in a  public-facing LLM integrated application that converts natural language inputs into",https://dl.acm.org/doi/abs/10.1145/3689217.3690616,https://dl.acm.org/doi/pdf/10.1145/3689217.3690616,14,"/scholar?cites=14256725123070201888&as_sdt=5,33&sciodt=0,33&hl=en"
