title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Understanding software engineering agents: A study of thought-action-result trajectories,I Bouzenia; M Pradel,2025,arXiv preprint arXiv:2506.18824,"LLM agents address software engineering tasks is important but also challenging. On the  upside, LLM agents  systematic analysis of existing agents and their tool interactions, rather",https://arxiv.org/abs/2506.18824,https://arxiv.org/pdf/2506.18824,27,"/scholar?cites=1052979868376128117&as_sdt=5,33&sciodt=0,33&hl=en",Understanding software engineering agents: A study of thought-action-result trajectories,,,,skipped
When Agents Fail to Act: A Diagnostic Framework for Tool Invocation Reliability in Multi-Agent LLM Systems,D Huang; G Malwe; Z Wang,2026,arXiv preprint arXiv:2601.16280,"This work introduces a systematic diagnostic infrastructure for evaluating tool-use reliability  in multi-agent LLM systems, addressing a critical gap in existing evaluation frameworks. Our",https://arxiv.org/abs/2601.16280,https://arxiv.org/pdf/2601.16280,0,,When Agents Fail to Act: A Diagnostic Framework for Tool Invocation Reliability in Multi-Agent LLM Systems,"Multi-agent systems powered by large language models (LLMs) are transforming enterprise automation, yet systematic evaluation methodologies for assessing tool-use reliability remain underdeveloped. We introduce a comprehensive diagnostic framework that leverages big data analytics to evaluate procedural reliability in intelligent agent systems, addressing critical needs for SME-centric deployment in privacy-sensitive environments. Our approach features a 12-category error taxonomy capturing failure modes across tool initialization, parameter handling, execution, and result interpretation. Through systematic evaluation of 1,980 deterministic test instances spanning both open-weight models (Qwen2.5 series, Functionary) and proprietary alternatives (GPT-4, Claude 3.5/3.7) across diverse edge hardware configurations, we identify actionable reliability thresholds for production deployment. Our analysis reveals that procedural reliability, particularly tool initialization failures, constitutes the primary bottleneck for smaller models, while qwen2.5:32b achieves flawless performance matching GPT-4.1. The framework demonstrates that mid-sized models (qwen2.5:14b) offer practical accuracy-efficiency trade-offs on commodity hardware (96.6\% success rate, 7.3 s latency), enabling cost-effective intelligent agent deployment for resource-constrained organizations. This work establishes foundational infrastructure for systematic reliability evaluation of tool-augmented multi-agent AI systems.",10.48550/arXiv.2601.16280,SemanticScholar,found
Why do multi-agent llm systems fail?,M Cemri; MZ Pan; S Yang; LA Agrawal,2025,arXiv preprint arXiv …,"general-purpose agents [5–11]. In this study, we define an LLM-based agent as an artificial   trace (state), and ability to interact with the environments such as tool usage (action). A multi-",https://arxiv.org/abs/2503.13657,https://arxiv.org/pdf/2503.13657,277,"/scholar?cites=6760601859756774675&as_sdt=5,33&sciodt=0,33&hl=en",Why do multi-agent llm systems fail?,,,,skipped
Mcptoolbench++: A large scale ai agent model context protocol mcp tool use benchmark,S Fan; X Ding; L Zhang; L Mo,2025,arXiv preprint arXiv:2508.07575,"and plot a time-series chart” requires a financial tool call and a chart plotting tool. We first  use a Large Language Model (LLM) to generate meaningful category combinations, such as [...,",https://arxiv.org/abs/2508.07575,https://arxiv.org/pdf/2508.07575?,15,"/scholar?cites=14360989635282860203&as_sdt=5,33&sciodt=0,33&hl=en",Mcptoolbench++: A large scale ai agent model context protocol mcp tool use benchmark,"LLMs'capabilities are enhanced by using function calls to integrate various data sources or API results into the context window. Typical tools include search, web crawlers, maps, financial data, file systems, and browser usage, etc. Integrating these data sources or functions requires a standardized method. The Model Context Protocol (MCP) provides a standardized way to supply context to LLMs. However, the evaluation of LLMs and AI Agents'MCP tool use abilities suffer from several issues. First, there's a lack of comprehensive datasets or benchmarks to evaluate various MCP tools. Second, the diverse formats of response from MCP tool call execution further increase the difficulty of evaluation. Additionally, unlike existing tool-use benchmarks with high success rates in functions like programming and math functions, the success rate of real-world MCP tool is not guaranteed and varies across different MCP servers. Furthermore, the LLMs'context window also limits the number of available tools that can be called in a single run, because the textual descriptions of tool and the parameters have long token length for an LLM to process all at once. To help address the challenges of evaluating LLMs'performance on calling MCP tools, we propose MCPToolBench++, a large-scale, multi-domain AI Agent tool use benchmark. As of July 2025, this benchmark is build upon marketplace of over 4k MCP servers from more than 40 categories, collected from the MCP marketplaces and GitHub communities. The datasets consist of both single-step and multi-step tool calls across different categories. We evaluated SOTA LLMs with agentic abilities on this benchmark and reported the results.",10.48550/arXiv.2508.07575,SemanticScholar,found
"Toward Efficient Agents: Memory, Tool learning, and Planning",X Yang; L Li; H Zhou; T Zhu; X Qu; Y Fan; Q Wei,2026,arXiv preprint arXiv …,LLM-based agent interacting with an environment as a partially observable Markov decision  process (POMDP) augmented with an external tool  differentiates agent efficiency from LLM,https://arxiv.org/abs/2601.14192,https://arxiv.org/pdf/2601.14192,5,"/scholar?cites=15561329160934931574&as_sdt=5,33&sciodt=0,33&hl=en","Toward Efficient Agents: Memory, Tool learning, and Planning",,,,skipped
Flow-of-action: Sop enhanced llm-based multi-agent system for root cause analysis,C Pei; Z Wang; F Liu; Z Li; Y Liu; X He; R Kang,2025,… Proceedings of the …,"Lastly, SOP code represents a collection of multiple actions, enabling the execution of  multiple actions with a single tool invocation, thereby significantly reducing LLM token and",https://dl.acm.org/doi/abs/10.1145/3701716.3715225,https://dl.acm.org/doi/pdf/10.1145/3701716.3715225,39,"/scholar?cites=11708380371988341973&as_sdt=5,33&sciodt=0,33&hl=en",Flow-of-action: Sop enhanced llm-based multi-agent system for root cause analysis,,,,skipped
"Ai agentic programming: A survey of techniques, challenges, and opportunities",H Wang; J Gong; H Zhang; J Xu; Z Wang,2025,arXiv preprint arXiv:2508.11126,"large language model (LLM)-based coding agents autonomously  First, it emphasizes  autonomy, where LLM-based agents can  , as agents engage with external tools and environments",https://arxiv.org/abs/2508.11126,https://arxiv.org/pdf/2508.11126,27,"/scholar?cites=17119256057814054093&as_sdt=5,33&sciodt=0,33&hl=en","Ai agentic programming: A survey of techniques, challenges, and opportunities",,,,skipped
An llm compiler for parallel function calling,S Kim; S Moon; R Tabrizi; N Lee,2024,… on Machine Learning,"egates the task to the associated tool. These tools can be simple functions like a calculator,  Wikipedia search, or API calls, or they can even be LLM agents that are tailored for a specific",https://openreview.net/forum?id=uQ2FUoFjnF,https://openreview.net/pdf?id=uQ2FUoFjnF,159,"/scholar?cites=5145629690886803973&as_sdt=5,33&sciodt=0,33&hl=en",An llm compiler for parallel function calling,,,,skipped
Survey of llm agent communication with mcp: A software design pattern centric review,A Sarkar; S Sarkar,2025,arXiv preprint arXiv:2506.05364,"• Tool Use: This module enables the agent to interface with external systems and perform  targeted operations—such as querying databases, invoking APIs, executing code, or",https://arxiv.org/abs/2506.05364,https://arxiv.org/pdf/2506.05364,18,"/scholar?cites=2924896575381894523&as_sdt=5,33&sciodt=0,33&hl=en",Survey of llm agent communication with mcp: A software design pattern centric review,,,,skipped
Optimai: Optimization from natural language using llm-powered ai agents,R Thind; Y Sun; L Liang; H Yang,2025,arXiv preprint arXiv:2504.16918,"Also, you have to score the code on a scale of 1 to 10 on how likely it is to get debugged by  LLM API calls. First, carefully analyze the provided Optimization Problem, Optimization Model",https://arxiv.org/abs/2504.16918,https://arxiv.org/pdf/2504.16918,16,"/scholar?cites=10987392124812010528&as_sdt=5,33&sciodt=0,33&hl=en",Optimai: Optimization from natural language using llm-powered ai agents,,,,skipped
LLM-powered AI agent systems and their applications in industry,G Liang; Q Tong,2025,2025 IEEE World AI IoT Congress (AIIoT),"By leveraging memory, tool-use, and planning capabilities, LLM-powered agents can track  student progress, identify learning gaps, and dynamically generate customized exercises and",https://ieeexplore.ieee.org/abstract/document/11105299/,https://arxiv.org/pdf/2505.16120,33,"/scholar?cites=10144568651732040756&as_sdt=5,33&sciodt=0,33&hl=en",LLM-powered AI agent systems and their applications in industry,,,,skipped
MetaGPT: Meta programming for a multi-agent collaborative framework,S Hong; M Zhuge; J Chen; X Zheng,2023,The twelfth …,We also view our work as an early attempt to regulate LLM-based multi-agent frameworks.  See  A convenient API is provided so that human users or agents in the platform can easily pur,https://openreview.net/forum?id=VtmBAGCN7o&utm_source=chatgpt.com,https://openreview.net/pdf?id=VtmBAGCN7o,2304,"/scholar?cites=9253729440437341878&as_sdt=5,33&sciodt=0,33&hl=en",MetaGPT: Meta programming for a multi-agent collaborative framework,,,,skipped
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",X Li; S Wang; S Zeng; Y Wu; Y Yang,2024,Vicinagearth,"of LLM-based multi-agent systems in two main areas: problem-solving and world simulation.  Finally, we address several challenges faced by LLM-based multi-agent systems and",https://link.springer.com/article/10.1007/s44336-024-00009-2,https://link.springer.com/article/10.1007/s44336-024-00009-2,515,"/scholar?cites=2428406754672008977&as_sdt=5,33&sciodt=0,33&hl=en","A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges","Abstract The pursuit of more intelligent and credible autonomous systems, akin to human society, has been a long-standing endeavor for humans. Leveraging the exceptional reasoning and planning capabilities of large language models (LLMs), LLM-based agents have been proposed and have achieved remarkable success across a wide array of tasks. Notably, LLM-based multi-agent systems (MAS) are considered a promising pathway towards realizing general artificial intelligence that is equivalent to or surpasses human-level intelligence. In this paper, we present a comprehensive survey of these studies, offering a systematic review of LLM-based MAS. Adhering to the workflow of LLM-based multi-agent systems, we synthesize a general structure encompassing five key components: profile, perception, self-action, mutual interaction, and evolution. This unified framework encapsulates much of the previous work in the field. Furthermore, we illuminate the extensive applications of LLM-based MAS in two principal areas: problem-solving and world simulation. Finally, we discuss in detail several contemporary challenges and provide insights into potential future directions in this domain.",10.1007/s44336-024-00009-2,Crossref,found
"Infant agent: A tool-integrated, logic-driven agent with cost-effective api usage",B Lei; Y Li; Y Zeng; T Ren; Y Luo; T Shi; Z Gao,2024,arXiv preprint arXiv …,"It is a fully autonomous, multi-agent workflow that integrates step-bystep reasoning, tool   If they do not match, the Agent will automatically issue prompt commands to guide the LLM",https://arxiv.org/abs/2411.01114,https://arxiv.org/pdf/2411.01114,13,"/scholar?cites=3476219035519178688&as_sdt=5,33&sciodt=0,33&hl=en","Infant agent: A tool-integrated, logic-driven agent with cost-effective api usage",,,,skipped
Swe-agent: Agent-computer interfaces enable automated software engineering,J Yang; CE Jimenez; A Wettig,2024,Advances in …,"language model agents. As a result of this exploration, we introduce SWE-agent: a system  that facilitates LM agents  the merits of tool use, prompting techniques, and code execution in",https://proceedings.neurips.cc/paper_files/paper/2024/hash/5a7c947568c1b1328ccc5230172e1e7c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/5a7c947568c1b1328ccc5230172e1e7c-Paper-Conference.pdf,1047,"/scholar?cites=14754089104562008325&as_sdt=5,33&sciodt=0,33&hl=en",Swe-agent: Agent-computer interfaces enable automated software engineering,,,,skipped
Asynchronous tool usage for real-time agents,AA Ginart; N Kodali; J Lee; C Xiong; S Savarese,2024,arXiv preprint arXiv …,AI agents capable of parallel processing and real-time tool-use. Our key contribution is an  event-driven finite-state machine architecture for agent  for innovating LLM agent reasoning,https://arxiv.org/abs/2410.21620,https://arxiv.org/pdf/2410.21620,4,"/scholar?cites=10169649716478367010&as_sdt=5,33&sciodt=0,33&hl=en",Asynchronous tool usage for real-time agents,"While frontier large language models (LLMs) are capable tool-using agents, current AI systems still operate in a strict turn-based fashion, oblivious to passage of time. This synchronous design forces user queries and tool-use to occur sequentially, preventing the systems from multitasking and reducing interactivity. To address this limitation, we introduce asynchronous AI agents capable of parallel processing and real-time tool-use. Our key contribution is an event-driven finite-state machine architecture for agent execution and prompting, integrated with automatic speech recognition and text-to-speech. Drawing inspiration from the concepts originally developed for real-time operating systems, this work presents both a conceptual framework and practical tools for creating AI agents capable of fluid, multitasking interactions.",http://arxiv.org/abs/2410.21620v1,arXiv,found
Llm adoption trends and associated risks,Z Schillaci,2024,Large Language Models in Cybersecurity: Threats …,"Agents: Semi-autonomous LLM agents with integrated tool functionality and API connectivity.  Though far from fully functional, these  Agents may or may not be configured as chatbots.",https://link.springer.com/chapter/10.1007/978-3-031-54827-7_13,https://link.springer.com/content/pdf/10.1007/978-3-031-54827-7_13.pdf,24,"/scholar?cites=18140952462968469982&as_sdt=5,33&sciodt=0,33&hl=en",Llm adoption trends and associated risks,"Abstract The emergence of Large Language Models (LLMs) is expected to impact the job market significantly, accelerating automation trends and posing a risk to traditionally creative-oriented jobs. LLMs can automate tasks in various fields, including design, journalism, and creative writing. Companies and public institutions can leverage generative models to enhance productivity and reduce workforce requirements through machine-assisted workflows and natural language interactions. While technical skills like programming may become less important in certain roles, generative models are unlikely to fully replace programmers due to the need for expertise in code validation and niche development. The enterprise landscape of LLMs comprises providers (organizations training proprietary models), integrators (technology companies fine-tuning LLMs for specific applications), and users (companies and individuals adopting LLM-powered solutions). The applications of the models include conversational search, customer service chatbots, content creation, personalized marketing, data analysis, and basic workflow automation. The regulatory landscape is rapidly evolving, with key considerations including copyright, data security, and liability. Government involvement and informed expertise are recommended to guide governance and decision-making processes in this domain.",10.1007/978-3-031-54827-7_13,Crossref,found
Automl-agent: A multi-agent llm framework for full-pipeline automl,P Trirat; W Jeong; SJ Hwang,2024,arXiv preprint arXiv:2410.02958,"retrieval phase, if the dataset is not directly supplied by the user, we initiate an API call to  search for potential datasets in repositories, such as HuggingFace and Kaggle, using the",https://arxiv.org/abs/2410.02958,https://arxiv.org/pdf/2410.02958,82,"/scholar?cites=12685209538458002726&as_sdt=5,33&sciodt=0,33&hl=en",Automl-agent: A multi-agent llm framework for full-pipeline automl,,,,skipped
An empirical study on llm-based agents for automated bug fixing,X Meng; Z Ma; P Gao; C Peng,2024,arXiv preprint arXiv:2411.10213,"The tool design in Honeycomb is relatively simple, streamlining the decision-making process  for LLM tool usage, but it may result in the system being unable to obtain more accurate",https://arxiv.org/abs/2411.10213,https://arxiv.org/pdf/2411.10213?,24,"/scholar?cites=10299644110880997807&as_sdt=5,33&sciodt=0,33&hl=en",An empirical study on llm-based agents for automated bug fixing,"This paper presents a novel framework for automated code generation and debugging, designed to improve accuracy, efficiency, and scalability in software development. The proposed system integrates three core components—LangGraph, GLM-4-Flash, and ChromaDB—within a four-step iterative workflow to deliver robust performance and seamless functionality. LangGraph serves as a graph-based library for orchestrating tasks, providing precise control and execution while maintaining a unified state object for dynamic updates and consistency. It supports multi-agent, hierarchical, and sequential processes, making it highly adaptable to complex software engineering workflows. GLM-4-Flash, a large language model, leverages its advanced capabilities in natural language understanding, contextual reasoning, and multilingual support to generate accurate code snippets based on user prompts. ChromaDB acts as a vector database for semantic search and contextual memory storage, enabling the identification of patterns and the generation of context-aware bug fixes based on historical data. The system operates through a structured four-step process: (1) Code Generation, which translates natural language descriptions into executable code; (2) Code Execution, which validates the code by identifying runtime errors and inconsistencies; (3) Code Repair, which iteratively refines buggy code using ChromaDB’s memory capabilities and LangGraph’s state tracking; and (4) Code Update, which ensures the code meets functional and performance requirements through iterative modifications. By combining advanced task orchestration, semantic reasoning, and memory-driven insights, the system achieves precise and iterative debugging, significantly enhancing software development workflows. This work represents a substantial advancement in automated software engineering, addressing critical challenges in code reliability and runtime error resolution.",10.33774/coe-2025-jbpg6,Crossref,found
Building LLM Powered Applications: Create intelligent apps and agents with large language models,V Alto,2024,,Note that RAG is not the only architectural pattern that can feature a copilot: there are further  frameworks such as function calling or multi-agents that we will explore throughout the book,https://books.google.com/books?hl=en&lr=&id=P1oIEQAAQBAJ&oi=fnd&pg=PP1&dq=(%22LLM%22+OR+%22large+language+model%22+OR+%22language+model%22)+AND+(%22agent%22+OR+%22agents%22+OR+%22tool+use%22)+AND+(%22API%22+OR+%22tool%22+OR+%22external+tools%22+OR+%22function+calling%22+OR+%22code+execution%22)&ots=Ck0kx9fEHz&sig=crR14vGlLivXoZc5LSvrkVJavfk,,44,"/scholar?cites=3207449459568299510&as_sdt=5,33&sciodt=0,33&hl=en",Building LLM Powered Applications: Create intelligent apps and agents with large language models,,,,skipped
Agent-as-a-judge: Evaluate agents with agents,M Zhuge; C Zhao; D Ashley; W Wang,2024,arXiv preprint arXiv …,"We compare this to LLM-as-a-Judge, which uses LLMs to evaluate LLMs and for which  Agent-as 2022) provide frameworks for single-agent systems that leverage external tools for more",https://arxiv.org/abs/2410.10934,https://arxiv.org/pdf/2410.10934?,152,"/scholar?cites=17988879340922430444&as_sdt=5,33&sciodt=0,33&hl=en",Agent-as-a-judge: Evaluate agents with agents,,,,skipped
FinToolBench: Evaluating LLM Agents for Real-World Financial Tool Use,J Lu; K Wang; Y Wang; Q Tang; H Zeng; X Chen,2026,arXiv preprint arXiv …,", tool-required queries. We propose a novel evaluation framework that goes beyond binary  execution success, assessing agents on  Furthermore, we present FATR, a finance-aware tool",https://arxiv.org/abs/2603.08262,,0,,FinToolBench: Evaluating LLM Agents for Real-World Financial Tool Use,,,,skipped
Crab: Cross-environment agent benchmark for multimodal language model agents,T Xu; L Chen; DJ Wu; Y Chen; Z Zhang,2025,Findings of the …,"for our agents. Specifically, We use function calling feature in the four commercial models  and JSON output in the two open source models that do not support function calling. Since the",https://aclanthology.org/2025.findings-acl.1113/,https://aclanthology.org/2025.findings-acl.1113.pdf,36,"/scholar?cites=16208766196816995825&as_sdt=5,33&sciodt=0,33&hl=en",Crab: Cross-environment agent benchmark for multimodal language model agents,,,,skipped
Toolqa: A dataset for llm question answering with external tools,Y Zhuang; Y Yu; K Wang; H Sun,2023,Advances in Neural …,"Such tool-level demonstrations provide a concise tutorial to the LLMs for tool use, covering  all tool uses with the LLM context limit. Details about the demonstrations and our prompts are",https://proceedings.neurips.cc/paper_files/paper/2023/hash/9cb2a7495900f8b602cb10159246a016-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/9cb2a7495900f8b602cb10159246a016-Paper-Datasets_and_Benchmarks.pdf,430,"/scholar?cites=2694605361330155618&as_sdt=5,33&sciodt=0,33&hl=en",Toolqa: A dataset for llm question answering with external tools,,,,skipped
Self Knowledge-Tracing for Tool Use (SKT-Tool): Helping LLM Agents Understand Their Capabilities in Tool Use,J Vigel; R Cai; E Chen; A Neema; A Liao,2025,The Sixth Workshop …,"This can result in redundant API calls, leading to extra computation and even possible  API  call costs money, thus substantially reducing the usefulness of tool-augmented LLM Agents in",https://aclanthology.org/2025.insights-1.14/,https://aclanthology.org/2025.insights-1.14.pdf,0,,Self Knowledge-Tracing for Tool Use (SKT-Tool): Helping LLM Agents Understand Their Capabilities in Tool Use,,,,skipped
Agentbank: Towards generalized llm agents via fine-tuning on 50000+ interaction trajectories,Y Song; W Xiong; X Zhao; D Zhu; W Wu,2024,Findings of the …,"Given an agent task described by the instruction u, an LLM agent generates an action a1  based  2023), we exploit GPT as a style transfer tool to transform reasoning process into agent",https://aclanthology.org/2024.findings-emnlp.116/,https://aclanthology.org/2024.findings-emnlp.116.pdf,40,"/scholar?cites=298669497489984819&as_sdt=5,33&sciodt=0,33&hl=en",Agentbank: Towards generalized llm agents via fine-tuning on 50000+ interaction trajectories,,,,skipped
Agent-as-tool: A study on the hierarchical decision making with reinforcement learning,Y Zhang,2025,arXiv preprint arXiv:2507.01489,"In our Agent-as-tool method, we employed the agent as a tool instead of calling the  The  Planner is a language model agent responsible for high-level reasoning and tool invocation",https://arxiv.org/abs/2507.01489,https://arxiv.org/pdf/2507.01489,6,"/scholar?cites=1331040072969555892&as_sdt=5,33&sciodt=0,33&hl=en",Agent-as-tool: A study on the hierarchical decision making with reinforcement learning,,,,skipped
A Large language model-based multi-agent manufacturing system for intelligent shopfloors,Z Zhao; D Tang; C Liu; L Wang; Z Zhang; H Zhu,2026,Advanced Engineering …,"However, conventional agent  Language Model-based (LLM-based) multi-agent manufacturing  system for intelligent shopfloor management. By defining the diverse modules of agents",https://www.sciencedirect.com/science/article/pii/S1474034625007815,https://arxiv.org/pdf/2405.16887,33,"/scholar?cites=9269389349329070544&as_sdt=5,33&sciodt=0,33&hl=en",A Large language model-based multi-agent manufacturing system for intelligent shopfloors,,,,skipped
Llm-based multi-agent systems: Techniques and business perspectives,Y Yang; Q Peng; J Wang; Y Wen; W Zhang,2024,arXiv preprint arXiv …,"can be reformulated and reproductionized using LLM agents. The LLM agents can perceive,  control,  -interaction property, the LLM agents can call various external tools to ease the task",https://arxiv.org/abs/2411.14033,https://arxiv.org/pdf/2411.14033?,52,"/scholar?cites=13319848428665112776&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based multi-agent systems: Techniques and business perspectives,,,,skipped
Interactive debugging and steering of multi-agent ai systems,W Epperson; G Bansal; VC Dibia; A Fourney,2025,Proceedings of the …,"multi-agent debugging tool, AGDebugger,  of LLM calls, however do not support LLM based  agents. Tools focused on debugging a single LLM component or predefned pipeline of LLM",https://dl.acm.org/doi/abs/10.1145/3706598.3713581,https://dl.acm.org/doi/full/10.1145/3706598.3713581,63,"/scholar?cites=17699643748958557351&as_sdt=5,33&sciodt=0,33&hl=en",Interactive debugging and steering of multi-agent ai systems,"Fully autonomous teams of LLM-powered AI agents are emerging that collaborate to perform complex tasks for users. What challenges do developers face when trying to build and debug these AI agent teams? In formative interviews with five AI agent developers, we identify core challenges: difficulty reviewing long agent conversations to localize errors, lack of support in current tools for interactive debugging, and the need for tool support to iterate on agent configuration. Based on these needs, we developed an interactive multi-agent debugging tool, AGDebugger, with a UI for browsing and sending messages, the ability to edit and reset prior agent messages, and an overview visualization for navigating complex message histories. In a two-part user study with 14 participants, we identify common user strategies for steering agents and highlight the importance of interactive message resets for debugging. Our studies deepen understanding of interfaces for debugging increasingly important agentic workflows.",http://arxiv.org/abs/2503.02068v1,arXiv,found
Self-adaptive large language model (llm)-based multiagent systems,N Nascimento; P Alencar,2023,2023 IEEE International …,"With LLM embedded into each agent, we posit that unique  within these LLMembedded  autonomous agents as they  within this scenario was facilitated through the GPT-4 API. At",https://ieeexplore.ieee.org/abstract/document/10336211/,https://arxiv.org/pdf/2307.06187,113,"/scholar?cites=1256451148422809412&as_sdt=5,33&sciodt=0,33&hl=en",Self-adaptive large language model (llm)-based multiagent systems,,,,skipped
Agentic AI Modernization: Transforming Institutional Infrastructure Through Orchestrated Multi-Agent LLM Framework,MK Damarched,2026,Journal of Computer Science and …,"• Test Generation and Regression Agent: This tool generates test cases for legacy code, runs  tests against both legacy and modernized implementations, verifies behavioral equivalency",https://al-kindipublishers.org/index.php/jcsts/article/view/12077,https://al-kindipublishers.org/index.php/jcsts/article/download/12077/10792,4,"/scholar?cites=3073185087083014082&as_sdt=5,33&sciodt=0,33&hl=en",Agentic AI Modernization: Transforming Institutional Infrastructure Through Orchestrated Multi-Agent LLM Framework,"While managing constrained funds and strict regulatory requirements, the higher education institutions are under unprecedented pressure to modernize outdated information systems, such as mainframe-based Student Information Systems (SIS), custom registration platforms, legacy Learning Management Systems (LMS) and Enterprise Resource Planning (ERP) deployments. The complexity of institutional governance is being overlooked by the conventional single-agent based approaches to legacy modernization, which is delaying the digital transformation and creating security vulnerabilities. In order to achieve end-to-end code analysis, intelligent planning, safe migration and rigorous validation through specialized agents coordinated by institutional governance patterns, this research presents a novel agentic architecture using multi-agent Large Language Model (LLM) frameworks, created especially for higher education legacy system modernization. Crucially, this research innovates the deployment process, where we suggest an on-premises implementation strategy that natively protects sensitive student and faculty data, while maintaining GDPR, CCPA and FERPA compliance. Which projects to be challenging by cloud-based solutions, as these introduce data residency and compliance complexities. For COBOL/MUMPS/PL-I legacy codebases, our research demonstrated 87% successful modernization rate, with a 65% decrease in manual intervention and a 78% improvement in documentation accuracy. By mapping multi-agent workflows to existing institutional governance structures, academic committees, change boards and divisional responsibility models, the framework accomplishes institutional alignment, thereby increasing the credibility and organizational compatibility of agentic modernization solutions. This study offers institutions a revolutionary route to modernization, that maintains institutional data sovereignty, while significantly cutting modernization timelines and costs by bridging cutting-edge AI research with useful higher education IT strategy.",10.32996/jcsts.2026.8.4.1,Crossref,found
Trustagent: Towards safe and trustworthy llm-based agents,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,Findings of the …,LLM reasoning ability in adhering to the Constitution. This paper sheds light on how to ensure  the safe integration of LLM-based agents  safety regulations for tool usage of single agent.,https://aclanthology.org/2024.findings-emnlp.585/,https://aclanthology.org/2024.findings-emnlp.585.pdf,70,"/scholar?cites=12900998129346945868&as_sdt=5,33&sciodt=0,33&hl=en",Trustagent: Towards safe and trustworthy llm-based agents,,,,skipped
Multi-mission tool bench: Assessing the robustness of llm based agents through related and dynamic missions,P Yu; Y Yang; J Li; Z Zhang; H Wang; X Feng,2025,arXiv preprint arXiv …,"five agents to generate multi-mission test data. We simulate this process with a single LLM.   In evaluating LLM-based agents from a multimission perspective, we identify specific limita",https://arxiv.org/abs/2504.02623,https://arxiv.org/pdf/2504.02623,4,"/scholar?cites=5496169489186937031&as_sdt=5,33&sciodt=0,33&hl=en",Multi-mission tool bench: Assessing the robustness of llm based agents through related and dynamic missions,,,,skipped
EnvScaler: Scaling Tool-Interactive Environments for LLM Agent via Programmatic Synthesis,X Song; H Chang; G Dong; Y Zhu; Z Dou,2026,arXiv preprint arXiv …,"Environments provide agents with action feedback and rewards for interaction and policy  optimization. We focus on tool-interactive environments, where LLM agents can use tools to",https://arxiv.org/abs/2601.05808,https://arxiv.org/pdf/2601.05808,3,"/scholar?cites=8103497619759791618&as_sdt=5,33&sciodt=0,33&hl=en",EnvScaler: Scaling Tool-Interactive Environments for LLM Agent via Programmatic Synthesis,,,,skipped
Redcode: Risky code execution and generation benchmark for code agents,C Guo; X Liu; C Xie; A Zhou; Y Zeng,2024,Advances in …,We evaluate 3 types of agents with a total of 19 LLM-based code agents under different  RedCode scenarios. We highlight the following findings from our evaluations: (1) Safety risks,https://proceedings.neurips.cc/paper_files/paper/2024/hash/bfd082c452dffb450d5a5202b0419205-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/bfd082c452dffb450d5a5202b0419205-Paper-Datasets_and_Benchmarks_Track.pdf,66,"/scholar?cites=8000356619208519710&as_sdt=5,33&sciodt=0,33&hl=en",Redcode: Risky code execution and generation benchmark for code agents,,,,skipped
Swissnyf: tool grounded llm agents for black box setting,SS Kumar; D Jain; E Agarwal; R Pandey,2024,arXiv preprint arXiv:2402.10051,"In this section, we introduce SwissNYF, a suite that enables LLM-based agents to efficiently  navigate the action space to identify a valid solution for problem-solving in a black box",https://arxiv.org/abs/2402.10051,https://arxiv.org/pdf/2402.10051,2,"/scholar?cites=1257695696370183373&as_sdt=5,33&sciodt=0,33&hl=en",Swissnyf: tool grounded llm agents for black box setting,,,,skipped
Verltool: Towards holistic agentic reinforcement learning with tool use,D Jiang; Y Lu; Z Li; Z Lyu; P Nie; H Wang; A Su,2025,arXiv preprint arXiv …,The integration of reinforcement learning with tool use has emerged as a powerful paradigm  for developing adaptive LLM agents. Early tool-calling approaches relied on prompt-based,https://arxiv.org/abs/2509.01055,https://arxiv.org/pdf/2509.01055?,51,"/scholar?cites=16855980702418200461&as_sdt=5,33&sciodt=0,33&hl=en",Verltool: Towards holistic agentic reinforcement learning with tool use,,,,skipped
Watch out for your agents! investigating backdoor threats to llm-based agents,W Yang; X Bi; Y Lin; S Chen,2024,Advances in Neural …,"tasks including web shopping and tool utilization. Extensive experiments show that  Since  LLM-based agents rely on LLMs as their core controllers, we believe LLM-based agents also",https://proceedings.neurips.cc/paper_files/paper/2024/hash/b6e9d6f4f3428cd5f3f9e9bbae2cab10-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/b6e9d6f4f3428cd5f3f9e9bbae2cab10-Paper-Conference.pdf,161,"/scholar?cites=18168407162997501881&as_sdt=5,33&sciodt=0,33&hl=en",Watch out for your agents! investigating backdoor threats to llm-based agents,,,,skipped
